airport,category,number,percentage,year
OAJ,nonhub,3660,0.0004702658363947725,2008
MEI,nonhub,674,8.660086713936521e-05,2008
GTR,nonhub,999,0.00012835944550775347,2008
PFN,nonhub,4433,0.000569587008944816,2008
LYH,nonhub,1988,0.000255434011681095,2008
MCN,nonhub,1276,0.0001639506030709644,2008
EYW,nonhub,8864,0.0011389170420227496,2008
EWN,nonhub,3833,0.0004924942488800992,2008
TUP,nonhub,1077,0.00013838150431616666,2008
PIB,nonhub,733,9.418165521239569e-05,2008
ISN,nonhub,1407,0.0001807825223517609,2008
SGU,nonhub,3613,0.0004642269035230363,2008
HVN,nonhub,1544,0.00019838536923320456,2008
STC,nonhub,1376,0.00017679939641508386,2008
PBG,nonhub,1644,0.00021123416257732403,2008
SBY,nonhub,3344,0.000429663649427355,2008
PGD,nonhub,309,3.970277143332915e-05,2008
IPT,nonhub,1627,0.00020904986770882374,2008
ATY,nonhub,1378,0.00017705637228196625,2008
BJI,nonhub,1288,0.00016549245827225873,2008
OXR,nonhub,1275,0.0001638221151375232,2008
WFB,nonhub,4836,0.0006213676461216174,2008
JNU,nonhub,3483,0.00044752347217568106,2008
ADQ,nonhub,3309,0.0004251665717569132,2008
ALW,nonhub,1063,0.00013658267324798994,2008
MGW,nonhub,1168,0.00015007390625931537,2008
MHK,nonhub,1919,0.00023862484443997896,2003
MFR,nonhub,10572,0.0013146127438350482,2003
LMT,nonhub,2048,0.00025466580584318754,2003
EAT,nonhub,2414,0.00030017737075461657,2003
YKM,nonhub,3121,0.00038809178712724036,2003
EKO,nonhub,3511,0.00043658771695089427,2003
RDD,nonhub,3447,0.00042862941051829463,2003
LWS,nonhub,2639,0.0003281557918067246,2003
CLM,nonhub,1890,0.00023501873683770726,2003
PDT,nonhub,1234,0.00015344609590356125,2003
ACV,nonhub,4698,0.0005841894315680152,2003
PUW,nonhub,1663,0.0002067916187095805,2003
GGG,nonhub,1362,0.00016936270876876047,2003
GTF,nonhub,7825,0.0009730273099233117,2003
CPR,nonhub,3472,0.0004317381239685289,2003
RDM,nonhub,6483,0.0008061515719147387,2003
CIC,nonhub,1523,0.00018938282338826885,2003
FSM,nonhub,4331,0.0005385535181185768,2003
DLH,nonhub,3172,0.0003944335625657182,2003
CEC,nonhub,1323,0.00016451311578639507,2003
DRO,nonhub,2473,0.00030751393449716935,2003
DBQ,nonhub,1428,0.00017756971227737882,2003
HLN,nonhub,4080,0.0005073420350782252,2003
ACT,nonhub,2752,0.00034220717660178324,2003
BTM,nonhub,2274,0.00028276857543330493,2003
PIA,nonhub,8524,0.0010599469379918606,2003
CWA,nonhub,6858,0.0008527822736682521,2003
GJT,nonhub,3751,0.0004664313660731428,2003
SPS,nonhub,2117,0.000263245854965834,2003
ABR,nonhub,3151,0.0003918222432675215,2003
BRD,nonhub,1298,0.00016140440233616086,2003
BIS,nonhub,2937,0.0003652116561335165,2003
MSO,nonhub,5931,0.000737511178933567,2003
LNK,nonhub,4974,0.000618509628058601,2003
ALO,nonhub,1557,0.0001936106736805874,2003
RFD,nonhub,4558,0.0005667806362467036,2003
LSE,nonhub,4359,0.0005420352771828391,2003
FCA,nonhub,4993,0.000620872250280779,2003
BLI,nonhub,3498,0.0004349711859567725,2003
EAU,nonhub,1654,0.0002056724818674962,2003
MCW,nonhub,2009,0.00024981621286082216,2003
RAP,nonhub,3109,0.00038659960467112795,2003
GFK,nonhub,4712,0.0005859303111001463,2003
BFL,nonhub,4299,0.000534574364902277,2003
FSD,nonhub,8439,0.0010493773122610642,2003
SUX,nonhub,2348,0.0002919703672459982,2003
IDA,nonhub,4797,0.0005964999368309427,2003
SPI,nonhub,5737,0.0007133875625597494,2003
DEC,nonhub,1004,0.0001248459321614064,2003
BZN,nonhub,4640,0.0005769772163634717,2003
MLU,nonhub,4879,0.000606696516947711,2003
YUM,nonhub,4068,0.0005058498526221127,2003
MOT,nonhub,1474,0.0001832897450258098,2003
FAR,nonhub,4259,0.0005296004233819022,2003
RST,nonhub,5173,0.0006432549871224654,2003
EVV,nonhub,10022,0.0012462210479298953,2003
MOD,nonhub,1305,0.00016227484210222642,2003
CMI,nonhub,4591,0.0005708841380010127,2003
SCK,nonhub,605,7.52308654956682e-05,2003
BMI,nonhub,6636,0.0008251768982301722,2003
TWF,nonhub,2344,0.00029147297309396075,2003
LRD,nonhub,3491,0.00043410074619070686,2003
MTJ,nonhub,664,8.256742923822096e-05,2003
CLL,nonhub,3297,0.00040997712981688934,2003
ABI,nonhub,3063,0.000380879571922697,2003
JAC,nonhub,3843,0.00047787143157000477,2003
AZO,nonhub,8789,0.0010928993005643434,2003
BPT,nonhub,1671,0.00020778640701365545,2003
PIH,nonhub,2957,0.0003676986268937039,2003
LAW,nonhub,2113,0.0002627484608137965,2003
BRO,nonhub,2299,0.00028587728888353913,2003
SJT,nonhub,2816,0.0003501654830343829,2003
VGT,nonhub,1845,0.00022942305262728564,2003
ITH,nonhub,4242,0.0005274864982357429,2003
ELM,nonhub,5995,0.0007454694853661667,2003
BGR,nonhub,8197,0.001019284966062797,2003
BGM,nonhub,6947,0.0008638492935510859,2003
AVP,nonhub,7677,0.0009546237262979252,2003
CRW,nonhub,12274,0.001526253955526994,2003
CHA,nonhub,9766,0.0012143878221994968,2003
SCE,nonhub,7294,0.0009069982362403369,2003
CHO,nonhub,9019,0.0011214994643064982,2003
ILM,nonhub,5250,0.0006528298245491868,2003
FLO,nonhub,2623,0.0003261662151985747,2003
ERI,nonhub,6832,0.0008495492116800085,2003
SFB,nonhub,1027,0.00012770594853562189,2003
PGV,nonhub,1701,0.00021151686315393654,2003
MBS,nonhub,5869,0.0007298015695769861,2003
LCK,nonhub,2164,0.00026909023625227435,2003
MGM,nonhub,6232,0.0007749400888743871,2003
TVC,nonhub,6263,0.0007787948935526776,2003
AEX,nonhub,4669,0.0005805833239657435,2003
JLN,nonhub,1061,0.0001319337988279404,2003
LFT,nonhub,6364,0.0007913540958916238,2003
KTN,nonhub,4030,0.0005011246081777568,2003
LCH,nonhub,1848,0.00022979609824131376,2003
COU,nonhub,1952,0.00024272834619428813,2003
ILE,nonhub,4370,0.0005434031111009422,2003
TYR,nonhub,2972,0.0003695638549638444,2003
FLG,nonhub,2105,0.00026175367250972156,2003
EFD,nonhub,1579,0.00019634634151679352,2003
CSG,nonhub,2489,0.00030950351110531924,2003
GNV,nonhub,3768,0.0004685452912193021,2003
SBP,nonhub,6272,0.0007799140303947618,2003
ATW,nonhub,8932,0.0011106811414996831,2003
RDG,nonhub,1604,0.00019945505496702775,2003
MKG,nonhub,2124,0.0002641162947318996,2003
HGR,nonhub,1950,0.0002424796491182694,2003
MQT,nonhub,2701,0.00033586540116330545,2003
FAY,nonhub,4267,0.0005305952116859771,2003
AGS,nonhub,6058,0.0007533034432607569,2003
AVL,nonhub,7798,0.0009696698993970588,2003
VLD,nonhub,1437,0.00017868884911946314,2003
MWA,nonhub,1330,0.00016538355555246066,2003
APN,nonhub,1045,0.00012994422221979053,2003
PAH,nonhub,2312,0.00028749381987766093,2003
FMN,nonhub,3690,0.0004588461052545713,2003
BQK,nonhub,1394,0.00017334186198506027,2003
ABY,nonhub,1696,0.00021089512046388968,2003
DHN,nonhub,1785,0.00022196214034672353,2003
OAJ,nonhub,2039,0.0002535466690011032,2003
MEI,nonhub,1519,0.00018888542923623138,2003
GTR,nonhub,2366,0.00029420864093016686,2003
PFN,nonhub,4886,0.0006075669567137765,2003
LYH,nonhub,3756,0.00046705310876318963,2003
MCN,nonhub,1673,0.00020803510408967419,2003
EWN,nonhub,2777,0.0003453158900520175,2003
CKB,nonhub,1609,0.00020007679765707457,2003
TUP,nonhub,1649,0.00020505073917744934,2003
PIB,nonhub,688,8.555179415044581e-05,2003
SGU,nonhub,3340,0.0004153241169512922,2003
HVN,nonhub,1329,0.0001652592070144513,2003
STC,nonhub,1994,0.0002479509847906816,2003
PKB,nonhub,1538,0.0001912480514584094,2003
SBY,nonhub,2846,0.00035389593917466394,2003
IPT,nonhub,1957,0.00024335008888433496,2003
VCT,nonhub,882,0.00010967541052426338,2003
BJI,nonhub,1839,0.00022867696139922944,2003
OXR,nonhub,1703,0.00021176556022995527,2003
WFB,nonhub,7057,0.0008775276327321164,2003
JNU,nonhub,4121,0.0005124403251366093,2003
ADQ,nonhub,2806,0.0003489219976542892,2003
ALW,nonhub,1267,0.00015754959765787042,2003
OLM,nonhub,829,0.00010308493800976683,2003
MGW,nonhub,1867,0.00023215872046349176,2003
MHK,nonhub,1912,0.0002652152328421904,2009
LMT,nonhub,2237,0.00031029627398952925,2009
EAT,nonhub,1841,0.00025536675923769483,2009
YKM,nonhub,2395,0.00033221259553192783,2009
EKO,nonhub,1405,0.0001948888086523418,2009
RDD,nonhub,3343,0.0004637105247863193,2009
LWS,nonhub,2187,0.000303360729197631,2009
CLM,nonhub,2558,0.00035482247155351626,2009
ACV,nonhub,4359,0.0006046407949576925,2009
PUW,nonhub,1445,0.00020043724448586044,2009
BFI,nonhub,6216,0.0008622269285287948,2009
GGG,nonhub,723,0.0001002879776908492,2009
GTF,nonhub,5021,0.0006964674080024258,2009
BIL,nonhub,5347,0.0007416871600456026,2009
CPR,nonhub,2625,0.00036411610157466,2009
RDM,nonhub,6773,0.0009394888975105417,2009
CIC,nonhub,1615,0.0002240180967783146,2009
FSM,nonhub,2936,0.0004072551901802673,2009
DLH,nonhub,2818,0.00039088730447138737,2009
CEC,nonhub,1317,0.00018268224981860082,2009
STS,nonhub,2238,0.0003104349848853672,2009
DRO,nonhub,1525,0.0002115341161528977,2009
DBQ,nonhub,1477,0.00020487599315267534,2009
HLN,nonhub,2552,0.00035399020617848844,2009
ACT,nonhub,2779,0.0003854775795337067,2009
BTM,nonhub,680,9.432340916981668e-05,2009
PIA,nonhub,6511,0.0009031466428009947,2009
CWA,nonhub,5561,0.0007713712917549273,2009
GJT,nonhub,3396,0.0004710622022657315,2009
SPS,nonhub,1387,0.00019239201252725842,2009
ABR,nonhub,1495,0.00020737278927775873,2009
BRD,nonhub,1228,0.00017033698008902187,2009
ROW,nonhub,1356,0.00018809197475628148,2009
BIS,nonhub,3101,0.00043014248799353165,2009
MSO,nonhub,4539,0.0006296087562085263,2009
LNK,nonhub,2876,0.00039893253642998936,2009
ALO,nonhub,1120,0.00015535620333852158,2009
RFD,nonhub,4640,0.0006436185566881608,2009
LSE,nonhub,3577,0.0004961688744124033,2009
FCA,nonhub,3188,0.00044221033593143464,2009
EAU,nonhub,1055,0.0001463399951090538,2009
MCW,nonhub,1774,0.00024607312921655117,2009
RAP,nonhub,2952,0.00040947456451367474,2009
SHV,nonhub,9482,0.0013152567143355908,2009
GFK,nonhub,4181,0.0005799502554985346,2009
BFL,nonhub,3062,0.00042473276305585097,2009
GRI,nonhub,1338,0.00018559517863119812,2009
SUX,nonhub,1547,0.00021458575586133294,2009
IDA,nonhub,2803,0.00038880664103381783,2009
SPI,nonhub,2031,0.0002817218294469083,2009
BZN,nonhub,4402,0.000610605363478725,2009
PIR,nonhub,1368,0.00018975650550633708,2009
MLU,nonhub,4078,0.0005656630332272241,2009
YUM,nonhub,3654,0.0005068496133919266,2009
MOT,nonhub,1547,0.00021458575586133294,2009
RST,nonhub,4808,0.0006669219871889391,2009
EVV,nonhub,5684,0.000788432731942997,2009
MOD,nonhub,1621,0.0002248503621533424,2009
CMI,nonhub,3021,0.0004190456163264944,2009
SCK,nonhub,210,2.9129288125972796e-05,2009
BMI,nonhub,5028,0.0006974383842732916,2009
TWF,nonhub,1814,0.00025162156505006977,2009
LRD,nonhub,3664,0.0005082367223503063,2009
MTJ,nonhub,848,0.00011762683967059491,2009
CLL,nonhub,3613,0.0005011624666625701,2009
ABI,nonhub,3118,0.0004325005732227771,2009
JAC,nonhub,2738,0.0003797904328043501,2009
FWA,nonhub,7981,0.0011070516596828042,2009
AZO,nonhub,4304,0.0005970116956866044,2009
RKS,nonhub,1365,0.00018934037281882318,2009
BPT,nonhub,1630,0.0002260987602158841,2009
PIH,nonhub,1689,0.00023428270307032406,2009
LAW,nonhub,1870,0.0002593893752169959,2009
TOL,nonhub,6471,0.000897598206967476,2009
BRO,nonhub,2588,0.0003589837984286552,2009
SJT,nonhub,2091,0.0002900444831971863,2009
GRK,nonhub,6135,0.0008509913459659196,2009
ORH,nonhub,281,3.8977761730468364e-05,2009
ITH,nonhub,4174,0.0005789792792276688,2009
ELM,nonhub,3743,0.0005191948831215056,2009
BGR,nonhub,4839,0.000671222024959916,2009
YNG,nonhub,161,2.2332454229912478e-05,2009
BGM,nonhub,3777,0.0005239110535799964,2009
AVP,nonhub,5896,0.0008178394418606457,2009
CRW,nonhub,8733,0.0012113622533529544,2009
SCE,nonhub,5096,0.0007068707251902732,2009
CHO,nonhub,6762,0.0009379630776563241,2009
LAN,nonhub,3689,0.0005117044947462554,2009
FLO,nonhub,2526,0.00035038372288670135,2009
ERI,nonhub,3760,0.000521552968350751,2009
PGV,nonhub,1685,0.00023372785948697221,2009
MBS,nonhub,3912,0.0005426370245181218,2009
MGM,nonhub,5102,0.000707702990565301,2009
TVC,nonhub,5219,0.000723932165378343,2009
DRT,nonhub,1181,0.00016381756798463748,2009
AEX,nonhub,4889,0.0006781575697518143,2009
LFT,nonhub,6967,0.000966398811303107,2009
KTN,nonhub,3517,0.00048784622066212535,2009
LCH,nonhub,2623,0.00036383867978298404,2009
COU,nonhub,1069,0.00014828194765078534,2009
TYR,nonhub,3222,0.0004469265063899255,2009
FLG,nonhub,2728,0.0003784033238459704,2009
CSG,nonhub,1851,0.0002567538681960745,2009
GNV,nonhub,3826,0.0005307078874760568,2009
SBP,nonhub,4077,0.0005655243223313862,2009
ATW,nonhub,6773,0.0009394888975105417,2009
MKG,nonhub,925,0.00012830757865011828,2009
HGR,nonhub,1184,0.0001642337006721514,2009
MQT,nonhub,2690,0.00037313230980412775,2009
FAY,nonhub,5534,0.0007676260975673022,2009
AGS,nonhub,5379,0.0007461259087124175,2009
VLD,nonhub,1039,0.00014412062077564635,2009
APN,nonhub,947,0.00013135921835855352,2009
PAH,nonhub,914,0.00012678175879590064,2009
BQK,nonhub,943,0.00013080437477520167,2009
ABY,nonhub,1248,0.0001731111980057812,2009
DHN,nonhub,1558,0.00021611157571555057,2009
OAJ,nonhub,3986,0.0005529016308101313,2009
MEI,nonhub,666,9.238145662808515e-05,2009
GTR,nonhub,1255,0.00017408217427664695,2009
PFN,nonhub,3789,0.000525575584330052,2009
LYH,nonhub,2468,0.00034233849092809936,2009
EYW,nonhub,6523,0.0009048111735510502,2009
EWN,nonhub,3858,0.0005351466361428717,2009
TUP,nonhub,899,0.00012470109535833116,2009
PIB,nonhub,733,0.00010167508664922885,2009
SGU,nonhub,3121,0.00043291670591029093,2009
HVN,nonhub,1489,0.00020654052390273092,2009
STC,nonhub,1211,0.00016797889485977647,2009
PBG,nonhub,2159,0.00029947682411416793,2009
SBY,nonhub,3113,0.00043180701874358723,2009
PGD,nonhub,678,9.404598737814074e-05,2009
IPT,nonhub,1230,0.0001706144018806978,2009
ATY,nonhub,1386,0.00019225330163142045,2009
BKG,nonhub,647,8.97459496071638e-05,2009
BJI,nonhub,1446,0.0002005759553816984,2009
OXR,nonhub,1148,0.00015924010842198463,2009
WFB,nonhub,5682,0.0007881553101513211,2009
JNU,nonhub,3407,0.0004725880221199491,2009
ADQ,nonhub,2909,0.00040350999599264223,2009
ALW,nonhub,648,8.988466050300178e-05,2009
ESC,nonhub,1318,0.0001828209607144388,2009
OWB,nonhub,361,5.007463339750562e-05,2009
PRC,nonhub,1102,0.0001528594072134382,2009
MGW,nonhub,1264,0.00017533057233918865,2009
MHK,nonhub,1819,0.00021548057973871292,2004
MFR,nonhub,11422,0.0013530616722240677,2004
LMT,nonhub,1901,0.00022519438267360817,2004
EAT,nonhub,2418,0.0002864387255680087,2004
YKM,nonhub,2866,0.0003395092586757291,2004
EKO,nonhub,3037,0.00035976609162532774,2004
RDD,nonhub,3414,0.00040442589292356563,2004
LWS,nonhub,2617,0.0003100124668368399,2004
CLM,nonhub,2747,0.0003254123983189909,2004
PDT,nonhub,1299,0.0001538808538101089,2004
ACV,nonhub,4695,0.0005561744485284536,2004
